"IAB455,-4000.0,-3000.0,5.0"
"IAB456,-3500.0,-3000.0,5.0"
"IAB457,-3000.0,-3000.0,5.0"
"IAB458,-2500.0,-3000.0,5.0"
"IAB459,-2000.0,-3000.0,5.0"
"IAB460,-1500.0,-3000.0,5.0"
"IAB461,-1000.0,-3000.0,5.0"
"IAB462,-500.0,-3000.0,5.0"
"IAB463,0.0,-3000.0,5.0"
"IAB464,500.0,-3000.0,5.0"
"IAB465,1000.0,-3000.0,5.0"
"IAB466,1500.0,-3000.0,5.0"
"IAB467,2000.0,-3000.0,5.0"
"IAB468,2500.0,-3000.0,5.0"
"IAB469,3000.0,-3000.0,5.0"
"IAB470,3500.0,-3000.0,5.0"
"IAB471,4000.0,-3000.0,5.0"
"IAB472,4500.0,-3000.0,5.0"
"IAB473,5000.0,-3000.0,5.0"
"IAB478,-5000.0,-3500.0,5.0"
"IAB479,-4500.0,-3500.0,5.0"
"IAB480,-4000.0,-3500.0,5.0"
"IAB481,-3500.0,-3500.0,5.0"
"IAB482,-3000.0,-3500.0,5.0"
"IAB483,-2500.0,-3500.0,5.0"
"IAB484,-2000.0,-3500.0,5.0"
"IAB485,-1500.0,-3500.0,5.0"
"IAB486,-1000.0,-3500.0,5.0"
"IAB487,-500.0,-3500.0,5.0"
"IAB488,0.0,-3500.0,5.0"
"IAB489,500.0,-3500.0,5.0"
"IAB490,1000.0,-3500.0,5.0"
"IAB491,1500.0,-3500.0,5.0"
"IAB492,2000.0,-3500.0,5.0"
"IAB493,2500.0,-3500.0,5.0"
"IAB494,3000.0,-3500.0,5.0"
"IAB495,3500.0,-3500.0,5.0"
"IAB496,4000.0,-3500.0,5.0"
"IAB497,4500.0,-3500.0,5.0"
"IAB498,5000.0,-3500.0,5.0"
"IAB503,-5000.0,-4000.0,5.0"
"IAB504,-4500.0,-4000.0,5.0"
"IAB505,-4000.0,-4000.0,5.0"
"IAB506,-3500.0,-4000.0,5.0"
"IAB507,-3000.0,-4000.0,5.0"
"IAB508,-2500.0,-4000.0,5.0"
"IAB509,-2000.0,-4000.0,5.0"
"IAB510,-1500.0,-4000.0,5.0"
"IAB511,-1000.0,-4000.0,5.0"
"IAB512,-500.0,-4000.0,5.0"
"IAB513,0.0,-4000.0,5.0"
"IAB514,500.0,-4000.0,5.0"
"IAB515,1000.0,-4000.0,5.0"
"IAB516,1500.0,-4000.0,5.0"
"IAB517,2000.0,-4000.0,5.0"
"IAB518,2500.0,-4000.0,5.0"
